36|0|[36, 41, 49, 59, 52]
36|0|[36, 41, 47, 58, 66]
36|0|[36, 41, 46, 54, 51]
36|0|[36, 41, 47, 51, 40]
36|0|[36, 41, 48, 54, 62]
36|0|[36, 42, 50, 39, 49]
36|0|[36, 43, 50, 42, 52]
36|0|[36, 41, 47, 58, 52]
36|0|[36, 41, 48, 54, 44]
36|0|[36, 41, 39, 49, 53]
36|0|[36, 41, 48, 54, 44]
36|0|[36, 41, 49, 59, 63]
36|0|[36, 41, 48, 54, 64]
36|0|[36, 41, 52, 47, 39]
36|0|[36, 41, 52, 47, 37]
36|0|[36, 45, 53, 62, 73]
36|0|[36, 41, 49, 59, 54]
36|0|[36, 41, 47, 58, 52]
36|0|[36, 41, 47, 58, 65]
36|0|[36, 44, 52, 59, 52]
36|0|[36, 45, 53, 48, 39]
36|0|[36, 41, 51, 60, 50]
36|0|[36, 41, 49, 59, 63]
36|0|[36, 47, 37, 45, 54]
36|0|[36, 41, 52, 47, 37]
36|0|[36, 41, 48, 54, 44]
36|0|[36, 41, 47, 58, 66]
36|0|[36, 41, 47, 58, 52]
36|0|[36, 41, 46, 52, 57]
36|0|[36, 43, 52, 63, 74]
36|0|[36, 41, 47, 58, 66]
36|0|[36, 41, 49, 59, 54]
36|0|[36, 47, 37, 42, 50]
36|0|[36, 41, 51, 60, 69]
36|0|[36, 47, 37, 45, 54]
36|0|[36, 43, 39, 49, 53]
36|0|[36, 41, 48, 56, 63]
36|0|[36, 41, 49, 56, 66]
36|0|[36, 41, 47, 58, 66]
36|0|[36, 46, 54, 62, 58]
36|0|[36, 47, 49, 55, 66]
36|0|[36, 41, 49, 59, 67]
36|0|[36, 46, 54, 62, 58]
36|0|[36, 41, 48, 54, 65]
36|0|[36, 41, 48, 54, 62]
36|0|[36, 46, 54, 62, 73]
36|0|[36, 41, 48, 54, 65]
36|1|[36, 43, 50, 42, 52]
36|1|[36, 41, 47, 58, 52]
36|1|[36, 44, 52, 59, 52]
36|1|[36, 43, 50, 42, 50]
36|1|[36, 43, 52, 63, 54]
36|1|[36, 41, 51, 60, 50]
36|1|[36, 41, 49, 59, 63]
36|1|[36, 41, 52, 47, 42]
36|1|[36, 41, 48, 56, 63]
36|1|[36, 45, 53, 62, 57]
36|1|[36, 46, 54, 62, 69]
36|1|[36, 41, 52, 47, 42]
36|1|[36, 41, 48, 54, 62]
36|1|[36, 41, 48, 54, 64]
36|1|[36, 41, 48, 54, 45]
36|1|[36, 41, 47, 58, 52]
36|1|[36, 41, 48, 54, 61]
36|1|[36, 41, 49, 59, 63]
36|1|[36, 41, 50, 44, 55]
36|1|[36, 43, 50, 39, 47]
36|1|[36, 41, 49, 59, 54]
36|1|[36, 41, 47, 37, 43]
36|1|[36, 45, 53, 64, 56]
36|2|[36, 41, 49, 59, 52]
36|2|[36, 41, 48, 54, 64]
36|2|[36, 41, 52, 47, 40]
36|2|[36, 41, 49, 59, 54]
36|2|[36, 41, 48, 54, 62]
36|2|[36, 41, 48, 54, 44]
36|2|[36, 41, 47, 58, 52]
36|2|[36, 43, 52, 63, 54]
36|2|[36, 41, 48, 54, 62]
36|2|[36, 41, 46, 54, 65]
36|2|[36, 41, 47, 58, 66]
36|2|[36, 47, 37, 42, 50]
36|2|[36, 47, 37, 45, 54]
36|2|[36, 41, 47, 58, 66]
36|2|[36, 47, 37, 45, 54]
36|2|[36, 41, 48, 54, 45]
36|2|[36, 41, 52, 61, 70]
36|3|[36, 41, 52, 47, 42]
36|4|[36, 41, 48, 54, 64]
36|4|[36, 41, 47, 58, 66]
36|4|[36, 41, 52, 47, 37]
36|4|[36, 41, 39, 36, 41]
36|4|[36, 43, 50, 42, 51]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 47, 37, 43, 52]
37|0|[37, 43, 54, 65, 57]
37|0|[37, 42, 49, 40, 48]
37|0|[37, 43, 52, 47, 37]
37|0|[37, 43, 52, 57, 65]
37|0|[37, 43, 52, 45, 49]
37|0|[37, 43, 52, 60, 69]
37|0|[37, 43, 52, 47, 42]
37|0|[37, 43, 52, 42, 51]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 52, 63, 59]
37|0|[37, 43, 52, 41, 51]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 52, 60, 71]
37|0|[37, 47, 57, 65, 54]
37|0|[37, 43, 52, 63, 71]
37|0|[37, 43, 52, 59, 50]
37|0|[37, 48, 51, 40, 44]
37|0|[37, 47, 37, 43, 52]
37|0|[37, 43, 52, 42, 49]
37|0|[37, 43, 52, 59, 50]
37|0|[37, 45, 53, 62, 73]
37|0|[37, 43, 52, 57, 64]
37|0|[37, 43, 52, 47, 42]
37|0|[37, 45, 55, 64, 75]
37|0|[37, 43, 52, 45, 53]
37|0|[37, 48, 51, 62, 55]
37|0|[37, 45, 53, 62, 73]
37|0|[37, 43, 52, 63, 71]
37|0|[37, 43, 50, 55, 63]
37|0|[37, 46, 54, 65, 56]
37|0|[37, 43, 52, 54, 45]
37|0|[37, 43, 52, 63, 53]
37|0|[37, 45, 53, 62, 58]
37|0|[37, 43, 52, 63, 53]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 52, 42, 49]
37|0|[37, 47, 57, 65, 76]
37|0|[37, 43, 52, 45, 53]
37|0|[37, 43, 39, 49, 56]
37|0|[37, 43, 52, 41, 47]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 52, 60, 53]
37|0|[37, 43, 52, 60, 71]
37|0|[37, 44, 54, 47, 57]
37|0|[37, 46, 57, 67, 60]
37|0|[37, 45, 53, 62, 57]
37|0|[37, 47, 57, 65, 76]
37|0|[37, 43, 52, 63, 68]
37|0|[37, 43, 52, 44, 54]
37|0|[37, 43, 52, 41, 51]
37|0|[37, 45, 54, 64, 54]
37|0|[37, 43, 52, 60, 68]
37|0|[37, 43, 52, 45, 53]
37|0|[37, 43, 52, 47, 57]
37|0|[37, 43, 54, 65, 57]
37|0|[37, 48, 56, 63, 53]
37|0|[37, 43, 52, 59, 64]
37|0|[37, 46, 57, 67, 60]
37|0|[37, 45, 53, 62, 56]
37|0|[37, 43, 53, 47, 38]
37|0|[37, 43, 52, 47, 57]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 51, 40, 49]
37|0|[37, 43, 52, 47, 42]
37|0|[37, 43, 44, 54, 65]
37|0|[37, 42, 47, 37, 45]
37|0|[37, 45, 53, 62, 67]
37|0|[37, 42, 51, 60, 53]
37|0|[37, 46, 57, 67, 72]
37|0|[37, 43, 52, 59, 50]
37|0|[37, 42, 49, 55, 50]
37|0|[37, 43, 52, 41, 47]
37|0|[37, 43, 52, 45, 56]
37|0|[37, 43, 52, 42, 51]
37|0|[37, 45, 50, 42, 53]
37|0|[37, 42, 51, 60, 49]
37|0|[37, 43, 52, 60, 53]
37|0|[37, 43, 52, 60, 52]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 42, 51, 40, 50]
37|0|[37, 45, 53, 62, 73]
37|0|[37, 43, 52, 63, 71]
37|0|[37, 43, 52, 45, 53]
37|0|[37, 43, 52, 41, 46]
37|0|[37, 42, 47, 37, 42]
37|0|[37, 47, 57, 67, 77]
37|0|[37, 46, 38, 49, 53]
37|0|[37, 43, 52, 63, 72]
37|0|[37, 43, 52, 57, 64]
37|0|[37, 43, 52, 60, 49]
37|0|[37, 43, 52, 61, 68]
37|0|[37, 43, 52, 63, 71]
37|0|[37, 42, 37, 43, 54]
37|0|[37, 43, 51, 60, 52]
37|0|[37, 44, 53, 62, 71]
37|0|[37, 42, 53, 48, 38]
37|0|[37, 45, 50, 42, 53]
37|0|[37, 48, 39, 46, 54]
37|0|[37, 43, 52, 41, 49]
37|0|[37, 43, 48, 58, 68]
37|0|[37, 43, 52, 63, 53]
37|0|[37, 43, 52, 63, 53]
37|0|[37, 43, 52, 42, 38]
37|0|[37, 42, 52, 63, 54]
37|0|[37, 46, 54, 62, 73]
37|0|[37, 47, 54, 59, 54]
37|0|[37, 43, 52, 59, 50]
37|0|[37, 42, 39, 49, 53]
37|0|[37, 43, 52, 63, 60]
37|0|[37, 43, 52, 63, 73]
37|0|[37, 43, 52, 45, 53]
37|0|[37, 43, 52, 41, 46]
37|0|[37, 46, 57, 66, 77]
37|0|[37, 43, 51, 40, 51]
37|0|[37, 43, 52, 57, 64]
37|0|[37, 45, 53, 63, 61]
37|0|[37, 47, 54, 59, 52]
37|0|[37, 43, 52, 63, 68]
37|0|[37, 43, 51, 60, 68]
37|0|[37, 43, 52, 41, 46]
37|0|[37, 46, 57, 66, 73]
37|0|[37, 47, 57, 61, 50]
37|0|[37, 36, 47, 37, 45]
37|0|[37, 45, 54, 62, 69]
37|0|[37, 43, 52, 47, 37]
37|0|[37, 43, 52, 63, 68]
37|0|[37, 42, 51, 59, 54]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 52, 57, 49]
37|0|[37, 43, 52, 41, 37]
37|0|[37, 43, 52, 60, 50]
37|0|[37, 43, 52, 59, 66]
37|0|[37, 46, 57, 67, 77]
37|0|[37, 39, 47, 40, 47]
37|0|[37, 43, 52, 60, 69]
37|0|[37, 43, 52, 41, 46]
37|0|[37, 43, 52, 58, 67]
37|0|[37, 43, 52, 63, 74]
37|0|[37, 44, 48, 54, 50]
37|0|[37, 43, 52, 63, 71]
37|0|[37, 45, 53, 58, 50]
37|0|[37, 45, 55, 63, 54]
37|0|[37, 44, 48, 54, 45]
37|0|[37, 43, 52, 63, 53]
37|0|[37, 46, 57, 67, 60]
37|0|[37, 43, 52, 59, 53]
37|0|[37, 47, 37, 43, 52]
37|0|[37, 43, 52, 63, 56]
37|0|[37, 46, 36, 41, 48]
37|0|[37, 46, 57, 50, 45]
37|0|[37, 44, 53, 61, 71]
37|0|[37, 43, 52, 63, 53]
37|0|[37, 46, 54, 65, 56]
37|0|[37, 43, 50, 40, 48]
37|0|[37, 43, 51, 40, 47]
37|0|[37, 43, 52, 63, 54]
37|0|[37, 43, 52, 63, 71]
37|0|[37, 43, 52, 63, 71]
37|0|[37, 43, 52, 63, 53]
37|0|[37, 43, 51, 40, 48]
37|0|[37, 45, 36, 41, 47]
37|1|[37, 43, 52, 60, 50]
37|1|[37, 46, 38, 43, 52]
37|1|[37, 43, 51, 40, 50]
37|1|[37, 43, 52, 63, 74]
37|1|[37, 43, 52, 63, 54]
37|1|[37, 43, 52, 59, 50]
37|1|[37, 47, 38, 43, 52]
37|1|[37, 48, 51, 40, 47]
37|1|[37, 43, 52, 63, 54]
37|1|[37, 43, 52, 42, 38]
37|1|[37, 42, 52, 63, 54]
37|1|[37, 43, 52, 63, 53]
37|1|[37, 43, 50, 40, 45]
37|1|[37, 43, 52, 63, 53]
37|1|[37, 46, 57, 66, 77]
37|1|[37, 44, 53, 61, 65]
37|1|[37, 43, 52, 59, 50]
37|1|[37, 43, 52, 41, 49]
37|1|[37, 47, 49, 60, 52]
37|1|[37, 43, 52, 47, 37]
37|1|[37, 43, 52, 41, 51]
37|1|[37, 45, 36, 41, 47]
37|1|[37, 43, 52, 60, 53]
37|1|[37, 43, 52, 62, 68]
37|1|[37, 42, 51, 60, 68]
37|1|[37, 43, 52, 46, 38]
37|1|[37, 43, 52, 63, 54]
37|1|[37, 43, 52, 57, 67]
37|1|[37, 43, 52, 46, 54]
37|1|[37, 46, 57, 67, 60]
37|1|[37, 46, 57, 67, 60]
37|1|[37, 46, 55, 58, 65]
37|1|[37, 43, 52, 42, 49]
37|1|[37, 43, 52, 49, 40]
37|1|[37, 43, 48, 59, 61]
37|1|[37, 42, 53, 48, 39]
37|1|[37, 43, 52, 63, 53]
37|2|[37, 43, 52, 47, 37]
37|2|[37, 43, 52, 63, 54]
37|2|[37, 43, 52, 47, 37]
37|2|[37, 43, 54, 65, 57]
37|2|[37, 43, 52, 63, 54]
37|2|[37, 43, 52, 63, 74]
37|2|[37, 46, 57, 67, 60]
37|2|[37, 43, 52, 63, 60]
37|2|[37, 43, 52, 63, 74]
37|2|[37, 43, 52, 45, 53]
37|2|[37, 43, 52, 60, 53]
37|2|[37, 43, 52, 42, 52]
37|2|[37, 43, 52, 42, 51]
37|2|[37, 43, 52, 63, 60]
37|2|[37, 43, 52, 47, 37]
37|2|[37, 43, 52, 47, 37]
37|2|[37, 43, 52, 41, 46]
37|2|[37, 43, 52, 60, 50]
37|2|[37, 39, 47, 40, 47]
37|2|[37, 45, 54, 45, 56]
37|2|[37, 47, 54, 59, 51]
37|2|[37, 43, 52, 63, 53]
37|2|[37, 47, 57, 67, 73]
37|2|[37, 43, 52, 63, 72]
37|2|[37, 45, 54, 64, 53]
37|2|[37, 43, 52, 60, 69]
37|2|[37, 43, 52, 63, 74]
37|2|[37, 43, 52, 59, 49]
37|2|[37, 43, 52, 42, 51]
37|2|[37, 43, 52, 47, 39]
37|2|[37, 43, 52, 63, 53]
37|2|[37, 47, 57, 67, 73]
37|2|[37, 43, 52, 41, 37]
37|3|[37, 43, 52, 63, 54]
37|3|[37, 46, 57, 67, 60]
37|3|[37, 43, 52, 45, 56]
37|3|[37, 43, 52, 63, 71]
37|3|[37, 43, 52, 47, 37]
37|3|[37, 43, 52, 59, 66]
37|4|[37, 43, 52, 47, 42]
37|4|[37, 43, 52, 60, 69]
37|4|[37, 47, 57, 65, 76]
37|4|[37, 43, 52, 41, 47]
37|4|[37, 43, 52, 63, 68]
37|4|[37, 43, 52, 63, 54]
37|4|[37, 43, 52, 47, 57]
38|0|[38, 49, 57, 64, 61]
38|0|[38, 43, 52, 41, 46]
38|0|[38, 43, 48, 51, 60]
38|0|[38, 43, 52, 63, 54]
38|0|[38, 47, 37, 45, 53]
38|0|[38, 43, 52, 63, 54]
38|0|[38, 43, 52, 41, 49]
38|0|[38, 47, 55, 50, 41]
38|0|[38, 39, 50, 39, 47]
38|0|[38, 49, 56, 66, 75]
38|0|[38, 49, 57, 64, 56]
38|0|[38, 47, 37, 45, 50]
38|0|[38, 43, 52, 60, 71]
38|0|[38, 41, 47, 58, 52]
38|0|[38, 41, 50, 42, 51]
38|0|[38, 43, 52, 63, 54]
38|0|[38, 43, 46, 37, 43]
38|0|[38, 49, 53, 64, 56]
38|0|[38, 43, 42, 53, 62]
38|0|[38, 49, 43, 52, 60]
38|0|[38, 43, 54, 45, 37]
38|0|[38, 43, 54, 45, 37]
38|0|[38, 41, 47, 37, 43]
38|0|[38, 41, 50, 55, 62]
38|0|[38, 41, 48, 51, 62]
38|0|[38, 43, 52, 41, 49]
38|0|[38, 49, 57, 50, 57]
38|0|[38, 45, 50, 39, 44]
38|0|[38, 49, 59, 52, 41]
38|0|[38, 47, 42, 51, 61]
38|0|[38, 45, 50, 42, 53]
38|0|[38, 41, 51, 60, 53]
38|0|[38, 43, 46, 37, 43]
38|0|[38, 45, 56, 66, 76]
38|0|[38, 36, 47, 49, 55]
38|0|[38, 36, 41, 49, 59]
38|0|[38, 43, 36, 45, 53]
38|0|[38, 46, 38, 49, 53]
38|0|[38, 49, 53, 64, 56]
38|0|[38, 43, 46, 57, 67]
38|0|[38, 43, 54, 47, 57]
38|0|[38, 43, 42, 53, 62]
38|1|[38, 43, 52, 41, 51]
38|1|[38, 41, 50, 55, 66]
38|1|[38, 41, 40, 47, 37]
38|1|[38, 43, 46, 37, 43]
38|1|[38, 43, 52, 63, 53]
38|1|[38, 41, 51, 60, 53]
38|1|[38, 49, 60, 69, 64]
38|1|[38, 47, 37, 45, 53]
38|1|[38, 43, 52, 63, 53]
38|1|[38, 46, 54, 62, 58]
38|1|[38, 43, 52, 41, 51]
38|1|[38, 43, 52, 63, 54]
38|1|[38, 41, 40, 47, 37]
38|2|[38, 41, 50, 55, 63]
38|2|[38, 45, 56, 65, 57]
38|2|[38, 41, 50, 55, 62]
38|2|[38, 47, 42, 51, 61]
38|2|[38, 43, 54, 45, 37]
38|3|[38, 49, 57, 64, 61]
38|3|[38, 43, 52, 41, 49]
38|3|[38, 43, 54, 45, 37]
38|3|[38, 41, 50, 55, 64]
38|3|[38, 47, 42, 51, 61]
38|3|[38, 36, 41, 49, 59]
38|3|[38, 43, 52, 41, 49]
38|3|[38, 43, 52, 63, 53]
38|4|[38, 45, 53, 62, 58]
38|4|[38, 43, 54, 65, 57]
39|0|[39, 48, 51, 60, 50]
39|0|[39, 49, 60, 68, 79]
39|0|[39, 48, 51, 60, 50]
39|0|[39, 36, 41, 52, 47]
39|0|[39, 49, 53, 43, 48]
